PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Text Value,Standard Units,Activity Comment,Data Validity Comment
1582,520075535,172991066,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C(C=CC(=C3)Cl)N4C=CN=C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1583,520075536,177663545,CCCN1C2=C(C=C(C=C2)Cl)[C@](C1=O)(C(=O)NC)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1584,520075537,177663546,CCC1=NC=C(N1)CN2CCC(CC2)C3=NC4=CC=CC=C4S3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1585,520075538,177663547,C1CN(CCC1C(=O)NCC(=O)C2=CC=C(C=C2)O)C3=CC=C(C=C3)C=O,Unspecified,,,,52.901,IC50,=,52901,,nM,,
1586,520075539,177663548,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@H](C(=O)NC3=CC=CC(=C3)CN)NC(=O)C4=CC=NC=C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1587,520075540,177663549,CC1=NN=C(S1)SC[C@H]2CCCN2C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1588,520075541,177663550,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C=CC(=O)NC4=CC=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1589,520075542,177663551,C1CC1C2=NC(=NN2C3=CC=CC=C3Cl)C(=O)NC4=CC=CC(=C4)CN,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1590,520075543,177663552,C1C(CN1CC2=CNC3=CC=CC=C32)(C4=CN=CC=C4)F,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1591,520075544,177663553,CCOCCNC(=O)[C@@H](C1=C2C=NNC2=CC(=C1)Cl)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1592,520075545,177663554,C[C@@H]1C2=C(C=CC(=C2)C(=O)NC3=CC4=C(CNC4)C=C3)NC1=O,Unspecified,,,,34.539,IC50,=,34539,,nM,,
1593,520075546,177663555,COC1=C(C=C(C=N1)Cl)C(=O)NC2=CC3=C(CNC3)C=C2,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1594,520075547,177663556,C1CC(=O)N(C1)C2=CC(=CC(=C2)C(=O)NC3=CC(=CC=C3)N4C(=O)NN=N4)Cl,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1595,520075548,177663557,CNC(=O)[C@@H](C1=CC=CC(=C1)CN)NC2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1596,520075549,177663558,CCC1=C(C=NN1)C2=CC(=CC=C2)[C@@H](C(=O)NC3=CC=CC(=C3)CN)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1597,520075550,177663559,C1CN(CCN1CC2=CNC3=CC=CC=C32)C4=CC=CC5=C4OC(=O)N5,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1598,520075551,177663560,C1=CC=C(C=C1)COC(=O)N[C@@H](C2=CC=C(C=C2)Cl)C(=O)NC3=CC=CC(=C3)CN,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1599,520075552,177663561,C1C(CN1)C2=CC=C(C=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,39.229,IC50,=,39229,,nM,,
1600,520075554,177663563,COCCCNC(=O)[C@@H](C1=CC(=CC(=C1)C2CC2)Cl)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1601,520075555,177663564,C1=CC(=CC(=C1)N[C@@H](C#N)C2=C3C=NNC3=CC(=C2)Cl)C(=O)O,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1602,520075556,177663565,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)Cl)NC(=N4)C5=CC=CC=C5,Active,,,,3.312,IC50,=,3312,,nM,,
1603,520075557,177663566,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NC3=CC=CC(=C3)CCC(=O)O)Cl,Unspecified,,,,48.4,IC50,=,48400,,nM,,
1604,520075558,177663567,CN1C=C(C2=CC=CC=C21)CN3CCC(CC3)C4=CNC5=C4N=CC=C5,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1605,520075559,177663568,C1CNC[C@H]1C2(CC2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1606,520075560,177663569,CC(=O)N1CCC[C@H]1C(=O)N[C@H](C2=CC=C(C=C2)OCC3=CC=CC=C3)C(=O)NC4=CC=CC(=C4)CN,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1607,520075561,177663570,C[C@H](C(=O)O)NC(=O)C1=C(C=CC(=C1)Cl)NS(=O)(=O)C2=CC=C(C=C2)OC3=CC=CC=C3Cl,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1608,520075562,177663571,C1CN(CCC1C2=CSC=N2)CC3=CNC4=CC=CC(=C43)C#N,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1609,520075564,177663572,CCN1C2=CC=CC=C2N=C(C1=O)N3C[C@@H]4[C@H]5CC[C@@H]([C@@H]4C3)O5,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1610,520075565,177663573,COC1=CC=CC=C1C2=CC=C(C=C2)S(=O)(=O)NC3=C(C=C(C=C3)Cl)C(=O)O,Unspecified,,,,12.781,IC50,=,12781,,nM,,
1611,520075566,177663574,CCCCN1CC2=C(C1)C=C(C=C2)NS(=O)(=O)C3=C(C=C(C=C3)Cl)C(=O)O,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1612,520075567,168962086,CC(C)[C@@H]1[C@H](OC1=O)C(=O)O,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1613,520075568,177663575,CCN1C2=CC=CC=C2N=C(C1=O)N3CCC[C@H]3CN4CCCC4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1614,520075569,177663576,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC4=C(C=C3)C(=CS4)Br,Unspecified,,,,58.62,IC50,=,58620,,nM,,
1615,520075570,177663577,C[C@@]1(CCCO1)C(=O)N[C@@H](C2=CC=C(C=C2)OCC3=CC=CC=C3)C(=O)NC4=CC=CC(=C4)CN,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1616,520075571,177663578,CCN1C=CN=C(C1=O)N2CC[C@@H](C2)C3=CC=C(C=C3)C#N,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1617,520075572,177663579,CCC[C@@H](C(=O)NC1=CC=CC(=C1)CN)OC2=C(C=C(C=C2)Cl)C,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1618,520075573,177663580,CC[C@H](CC1=NNN=N1)C2=CC=C(C=C2)NC(=O)C3=C(C(=CC(=C3)Cl)Cl)OC,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1619,520075574,177663581,C1=CC=C(C=C1)COC(=O)N[C@H](C2=CC(=CC=C2)OCC3=CC=CC=N3)C(=O)NC4=CC=CC(=C4)CN,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1620,520075575,177663582,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NC3=CC(=NC=C3)C(=O)O)Cl,Unspecified,,,,66.857,IC50,=,66857,,nM,,
1621,520075576,177663583,CCN1C=CN=C(C1=O)N2C[C@@H]([C@@H](C2)OC(=O)C)C3=CNC4=CC=CC=C43,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1622,520075577,177663584,C1CCN(C1)C2=CC(=CC(=C2)C(=O)NC3=CC4=C(CNC4)C=C3)Cl,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1623,520075578,177663585,CCCN(C)CC(=O)N1CCC(CC1)[C@H](C(=O)NC2=CC=CC(=C2)CN)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1624,520075579,177663586,CCN1C2=CC=CC=C2N=C(C1=O)N3CCC[C@H]3C4=NC=CC=N4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1625,520075580,177663587,C1=CC=C(C=C1)COC2=C(C=C(C=C2)[C@H](CC(=O)O)NC(=O)OCC3=CC=CC=C3)Br,Unspecified,,,,59.809,IC50,=,59809,,nM,,
1626,520075581,177663588,CC(=O)N1CCN(CC1)C2CCC(CC2)NS(=O)(=O)C3=C(C=C(C=C3)Cl)C(=O)O,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1627,520075583,177663590,C1=CC=C(C=C1)CN2C=C(C(=N2)NS(=O)(=O)C3=C(C=C(C=C3)Cl)C(=O)O)Cl,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1628,520075584,177663591,C1COCC=C1C2=CC(=CC3=C2CNC3)NC(=O)C4=C5C=NNC5=CC(=C4)F,Unspecified,,,,29.676,IC50,=,29676,,nM,,
1629,520075584,177663591,C1COCC=C1C2=CC(=CC3=C2CNC3)NC(=O)C4=C5C=NNC5=CC(=C4)F,Unspecified,,,,19.798,IC50,=,19798,,nM,,
1630,520075585,177663592,C1COCCC12CC(C2)(CNC(=O)C3=C4CC(=O)NC4=CC=C3)F,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1631,520075587,177663593,CCC1CN(C1)C(=O)C2=C(C=CC(=C2)Cl)NS(=O)(=O)C3=CC=C(C=C3)OC4=CC=CC=C4Cl,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1632,520075588,177663594,CN1C(=O)C=C(N1)C2CCN(CC2)C(=O)C3=CC=CC=C3CSC4=NC=NN4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1633,520075589,177663595,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NC3=CC=CC(=C3)CC(=O)O)Cl,Unspecified,,,,74.563,IC50,=,74563,,nM,,
1634,520075590,177663596,C1[C@@H]2C[C@H]([C@H]1C[C@H]2NCC3=C4C=CC=CC4=NN3)C5=CC=CC=C5,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1635,520075591,177663597,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@@H](C(=O)NCC3=NC=C(C=C3)N)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1636,520076211,177663704,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=NC=CC(=C3)C(=O)N[C@@H]4CC(=O)NC4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1637,520076212,177663705,C1COC[C@H]1CNC(=O)C2=C(C=CC(=C2)Cl)NS(=O)(=O)C3=CC=C(C=C3)OC4=CC=CC=C4Cl,Unspecified,,,,32.926,IC50,=,32926,,nM,,
1638,520076212,177663705,C1COC[C@H]1CNC(=O)C2=C(C=CC(=C2)Cl)NS(=O)(=O)C3=CC=C(C=C3)OC4=CC=CC=C4Cl,Unspecified,,,,24.005,IC50,=,24005,,nM,,
1639,520076213,177663706,COC1=C(C=C(C=C1)F)C2=CC=C(C=C2)S(=O)(=O)NC3=C(C=C(C=C3)Cl)C(=O)O,Unspecified,,,,11.666,IC50,=,11666,,nM,,
1640,520076214,177663707,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=CC4=C(CN(C4=O)C)C=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1641,520076215,177663708,C1CN(CCC1[C@H](C(=O)NC2=CC=CC(=C2)CN)NC(=O)OCC3=CC=CC=C3)C(=O)C4CC(C4)O,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1642,520076216,177663709,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=CC4=C(C[C@@H](C4)OC)C=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1643,520076217,177663710,CC(C)C1=NC=C(C(=N1)C(=O)NC2=CC=CC(=C2)CN)OC3CCC3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1644,520076218,177663711,CCN1C2=CC=CC=C2N=C(C1=O)N3C[C@H]4CCC[C@H]3C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1645,520076219,177663712,C1=CC=C(C(=C1)OC2=CC=C(C=C2)S(=O)(=O)NC3=C(C=C(C=C3)Cl)C(=O)NCCO)Cl,Unspecified,,,,67.971,IC50,=,67971,,nM,,
1646,520076220,177663713,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=CC4=C(C=C3)S(=O)(=O)CC4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1647,520076221,177663714,C1C[C@@H](NC1)C2=NC=CC(=N2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1648,520076222,177663715,CN1CCC[C@@H](C1=O)C2=NC3=C(C=C(C=C3N2)F)C(=O)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1649,520076223,177663716,C1=CC=C(C=C1)COC(=O)N[C@@H](C2=CC=C(C=C2)C3=CC=CC=C3C#N)C(=O)NC4=CC=CC(=C4)CN,Unspecified,,,,18.572,IC50,=,18572,,nM,,
1650,520076224,177663717,CC1=C(C=CC(=C1)NC(=O)C2=C(N(C(=C2)C3CC3)C)C)N4CCCC4=O,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1651,520076225,177663718,COC1=C(C=CC=N1)C2=CC=C(C=C2)[C@H](C(=O)NC3=CC=CC(=C3)CN)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,23.038,IC50,=,23038,,nM,,
1652,520076226,177663719,C1=CC=C(C(=C1)OC2=CC=C(C=C2)S(=O)(=O)CC3=C(C=C(C=C3)Cl)C(=O)O)Cl,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1653,520076227,177663720,CC1=CC(=C(C=C1F)C(=O)NCC(F)(F)F)NS(=O)(=O)C2=CC=C(C=C2)OC3=CC=CC=C3Cl,Unspecified,,,,22.105,IC50,=,22105,,nM,,
1654,520076228,177663721,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=C(C=CC(=C3)CCCN)F,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1655,520076229,63254296,C1=CC(=CC(=C1)NC(=O)C2=CC(=CC(=C2)Cl)Cl)CN,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1656,520076230,177663722,C1CCN(CC1)C2=C(C=C(C=C2)NS(=O)(=O)C3=C(C=C(C=C3)Cl)C(=O)O)Cl,Unspecified,,,,71.57,IC50,=,71570,,nM,,
1657,520076231,177663723,C1C[C@@H]2[C@@H](C[C@H]1N2C(=O)OCC3=CC=CC=C3)C(=O)NC4=CC=CC(=C4)CN,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1658,520076232,177663724,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=CC4=C(C=C3)N(C(=O)CCC4)C,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1659,520076234,177663726,C1C2=CN=C(N=C2CN1)NCC3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1660,520076235,177663727,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@@H](CC(=O)NC3=CC=CC(=C3)CN)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,10.382,IC50,=,10382,,nM,,
1661,520076236,172991055,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C(C=CC(=C3)Cl)N4C=NC=N4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1662,520076237,177663728,C1CCN[C@H](C1)C2=CC(=CC(=C2)Cl)C(=O)NC3=CC=CC(=C3)CN,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1663,520076238,177663729,CC(C)CN1C=C2C(=CC(=CC2=N1)Cl)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1664,520076239,177663730,C1CN(CCC1[C@@H](C(=O)NC2=CC=CC(=C2)CN)NC(=O)OCC3=CC=CC=C3)CC4=CN=CC=C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1665,520076240,177663731,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@@H](C(=O)NC3=CC=CC(=C3)CN)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,14.203,IC50,=,14203,,nM,,
1666,520076241,110482328,C1CNCCC1C(=O)NC2=CC=CC(=C2)CN,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1667,520076242,177663732,C1=CC=C(C(=C1)OC2=CC=C(C=C2)S(=O)(=O)NC3=C(C=C(C=C3)Cl)C(=O)NC4=CN=CC=C4)Cl,Unspecified,,,,,IC50,,,IC50 could not be calculated,,,
1668,520076243,177663733,C1=CC(=CC=C1C2=CSC=N2)S(=O)(=O)NC3=C(C=C(C=C3)Cl)C(=O)O,Unspecified,,,,87.47,IC50,=,87470,,nM,,
1669,520076244,177663734,CC(C)CC(=O)N1CCC(CC1)[C@@H](C(=O)NC2=CC=CC(=C2)CN)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1670,520076246,177663736,CCNC(=O)C1=CC(=NC=C1)NC(=O)C2=C(N(C(=C2)C3CC3)C)C,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1671,520076247,177663737,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NC3=CN=CC(=C3)C(=O)O)Cl,Unspecified,,,,70.039,IC50,=,70039,,nM,,
1672,520076248,177663738,C1[C@@H]([C@H]1C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3)C4=CC=CC(=C4)C5=NNN=N5,Unspecified,,,,16.213,IC50,=,16213,,nM,,
1673,520076249,177663739,CC(C)(C)OC(=O)NCC1=CC(=CC=C1)NC(=O)C[C@@H](C2=CC(=C(C=C2)OCC3=CC=CC=C3)Br)N,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1674,520076250,177663740,CCN1C=CN=C(C1=O)N2C[C@@H]([C@@H](C2)N3C(=O)C4=CC=CC=C4C3=O)C5=CNC6=CC=CC=C65,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1675,520076251,177663741,C1=CC=C(C(=C1)CN)OC2=CC=C(C=C2)S(=O)(=O)NC3=C(C=C(C=C3)Cl)C(=O)O,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1676,520076252,177663742,C=CC[C@@H]1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC4=C(C=C3)NC(=O)C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1677,520076253,177663743,CC(C)C1=NN(C=C1C2=CC(=CC(=C2)F)C(=O)NC3=CC4=C(CNC4)C=C3)C,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1678,520076254,177663744,C1=CC(=CC(=C1)NC(=O)C2=C(C=CC(=C2)Cl)N3C=NC=N3)CN,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1679,520076256,177663746,CCN1C=C(N=C(C1=O)N2CC[C@H](C2)CO)C3=CC=CC=C3N,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1680,520076257,177663747,C1[C@@H]([C@H]1C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3)C4=CC=C(C=C4)CCN,Active,,,,7.219,IC50,=,7219,,nM,,
1681,520076257,177663747,C1[C@@H]([C@H]1C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3)C4=CC=C(C=C4)CCN,Active,,,,8.687,IC50,=,8687,,nM,,
1682,520076258,177663748,C[C@H]1CN(CCC12CCNCC2)C(=O)C3=CC=CC4=C(C=CC=C43)CN,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1683,520076259,177663749,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)Cl)NC(=N4)C5=CNC(=O)C(=C5)Br,Unspecified,,,,12.53,IC50,=,12530,,nM,,
1684,520076260,177663750,C1=CC=C(C=C1)COC(=O)N[C@@H](C2=C(C=CC=C2F)F)C(=O)NC3=CC=CC(=C3)CN,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1685,520076261,177663751,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NC3=CC(=CC(=C3)CN)Br)Cl,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1686,520076262,177663752,C1C[C@@H](C2=C(C1)C=CC(=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4)N,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1687,520076263,177663753,C1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)NS(=O)(=O)C3=C(C=C(C=C3)Cl)C(=O)O,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1688,520076264,177663754,CNC(=O)C1=C(N=CC(=C1)Br)NS(=O)(=O)C2=CC=C(C=C2)OC3=CC=CC=C3Cl,Unspecified,,,,71.434,IC50,=,71434,,nM,,
1689,520076265,177663755,CC1=CC(=CC2=NNN=C12)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1690,520076266,177663756,C1C[C@@H](OC1)C2=NC3=C(C=C(C=C3N2)Br)C(=O)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1691,520076267,177663757,CCN1C2=CC=CC=C2N=C(C1=O)N3CC[C@H](C3)CN4CCCCC4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1692,520076268,177663758,C1CN(C[C@H]1CO)C2=NC(=CN=C2)N3CCOCC3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1693,520076269,177663759,CC(C)C1=NN=C(S1)C2=NC3=C(C=C(C=C3N2)F)C(=O)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,35.162,IC50,=,35162,,nM,,
1694,520076269,177663759,CC(C)C1=NN=C(S1)C2=NC3=C(C=C(C=C3N2)F)C(=O)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,34.837,IC50,=,34837,,nM,,
1695,520076270,177663760,C1=CC=C(C(=C1)OC2=CC=C(C=C2)S(=O)(=O)NC3=C(C=C(C=C3)Cl)C(=O)NCC4=COC=N4)Cl,Unspecified,,,,24.668,IC50,=,24668,,nM,,
1696,520076271,177663761,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=C(C=CC(=C3)C4CCOCC4)F,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1697,520076272,177663762,C1CN(CCC1NS(=O)(=O)C2=C(C=C(C=C2)Cl)C(=O)O)S(=O)(=O)CC3=CC=CC=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1698,520076273,177663763,CC1=C(C(=NO1)C2=CC=C(C=C2)F)CC3=CC(=NC(=N3)N4CCNCC4)OC,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1699,520076276,177663766,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC4=C(C=C3)NC(=O)S4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1700,520076277,177663767,CN1C=C(C(=N1)C(=O)O)NS(=O)(=O)C2=CC=C(C=C2)OC3=CC=CC=C3Cl,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1701,520076278,177663768,C1[C@H]([C@@H](CN1CC2=CNC3=CC=CC=C32)O)C4=CNC5=CC=CC=C54,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1702,520076279,177663769,CCC1=CC=C(C=C1)C2=NC3=C(C=C(C=C3N2)Cl)C(=O)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,21.507,IC50,=,21507,,nM,,
1703,520076280,177663770,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@@H](C(=O)NCC3=NC=CC(=C3)CN)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1704,520076281,177663771,CCN1C=CN=C(C1=O)N2C=C(C3=CC=CC=C32)[C@H]4C(=O)NC(=O)N4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1705,520076282,177663772,COC1=NC(=NC(=C1)COC2=CN=CC3=CC=CC=C32)N4CCNCC4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1706,520076283,177663773,CCS(=O)(=O)C1=C(C=C(C=C1)Cl)[C@@H](C(=O)NCC(F)F)NC2=CC3=C(CNC3)C=C2,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1707,520076284,177663774,CCN1C2=CC=CC=C2N=C(C1=O)N3C[C@@H]4CCO[C@@]4(C3)COC,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1708,520076285,86785415,CC1=CC=C(C=C1)S(=O)(=O)CCCN2C=CC3=C(C2=O)C=CS3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1709,520076286,177663775,CCN1C=C(N=C(C1=O)N2CC[C@H](C2)CO)C(=O)O,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
1710,520076287,177663776,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=CC=C3)O,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
